Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Status,Cost per item
set-jardin-2-plazas-contemporaneo-sofa-2-plazas-2-sillones-mesa,Set jardín 2 plazas · contemporáneo | sofá 2 plazas + 2 sillones + mesa,"<p>El Set incluye sofá de 2 plazas, sillones y mesa de centro en una composición armoniosa y moderna. Ideal para crear terrazas acogedoras con diseño contemporáneo.</p>
<ul>
  <li>Resistente a <strong>rayos UV, lluvia y humedad</strong> — preparado para exterior durante todo el año</li>
  <li>Mantenimiento mínimo: no requiere tratamientos ni almacenamiento en invierno</li>
  <li>Composición completa: <strong>sofá 2 plazas + 2 sillones + mesa de centro</strong> (todo incluido en el precio, listo para montar)</li>
  <li>Apto para uso residencial y proyectos de <strong>hostelería y contract</strong> (hoteles, restaurantes, terrazas de establecimientos)</li>
  <li>Transporte sencillo y <strong>montaje sin herramientas especiales</strong></li>
</ul>",Muebles Exterior,,Conjunto sofá,"exterior, terraza, jardín, conjunto sofá, 2 plazas, hostelería",TRUE,Title,Default Title,557-010719,0,shopify,10,deny,manual,1731.40,2095.00,TRUE,TRUE,https://hevea.es/mpcrm/imgs/uploads/1739541782_leisa%207.jpg,1,Set jardín 2 plazas · contemporáneo | sofá 2 plazas + 2 sillones + mesa,FALSE,Set jardín 2 plazas · contemporáneo | sofá 2 plazas + 2 sillones + mes,"El Set incluye sofá de 2 plazas, sillones y mesa de centro en una composición armoniosa y moderna. Ideal para crear terrazas acogedoras con diseño contemporáneo.",active,1153.00
set-jardin-3-plazas-contemporaneo-sofa-3-plazas-2-sillones-mesa-3,Set jardín 3 plazas · contemporáneo | sofá 3 plazas + 2 sillones + mesa 3,"<p>El Set ofrece un conjunto amplio con sofá de 3 plazas, sillones y mesa de centro. Diseñado para aportar confort, resistencia y estilo en jardines y terrazas actuales.</p>
<ul>
  <li>Resistente a <strong>rayos UV, lluvia y humedad</strong> — preparado para exterior durante todo el año</li>
  <li>Mantenimiento mínimo: no requiere tratamientos ni almacenamiento en invierno</li>
  <li>Composición completa: <strong>sofá 3 plazas + 2 sillones + mesa de centro</strong> (todo incluido en el precio, listo para montar)</li>
  <li>Apto para uso residencial y proyectos de <strong>hostelería y contract</strong> (hoteles, restaurantes, terrazas de establecimientos)</li>
  <li>Transporte sencillo y <strong>montaje sin herramientas especiales</strong></li>
</ul>",Muebles Exterior,,Conjunto sofá,"exterior, terraza, jardín, conjunto sofá, 3 plazas, hostelería",TRUE,Title,Default Title,557-010720,0,shopify,10,deny,manual,1979.34,2395.00,TRUE,TRUE,https://hevea.es/mpcrm/imgs/uploads/1739541782_LEISA_8.jpg,1,Set jardín 3 plazas · contemporáneo | sofá 3 plazas + 2 sillones + mesa 3,FALSE,Set jardín 3 plazas · contemporáneo | sofá 3 plazas + 2 sillones + mes,"El Set ofrece un conjunto amplio con sofá de 3 plazas, sillones y mesa de centro. Diseñado para aportar confort, resistencia y estilo en jardines y terrazas actuales.",active,1318.00
sillon-exterior-estilo-moderno-7085-cm,Sillón exterior · estilo moderno | 70×85 cm,"<p>El sillón destaca por su diseño actual y confortable, ideal para espacios exteriores modernos. Su estructura resistente y asiento acogedor proporcionan estabilidad y comodidad.</p>
<ul>
  <li>Resistente a <strong>rayos UV, lluvia y humedad</strong> — preparado para exterior durante todo el año</li>
  <li>Mantenimiento mínimo: no requiere tratamientos ni almacenamiento en invierno</li>
  <li>Apto para uso residencial y proyectos de <strong>hostelería y contract</strong> (hoteles, restaurantes, terrazas de establecimientos)</li>
  <li>Transporte sencillo y <strong>montaje sin herramientas especiales</strong></li>
</ul>
<p><strong>Dimensiones:</strong> Ancho: 70 cm &nbsp;|&nbsp; Fondo: 80 cm &nbsp;|&nbsp; Alto: 85 cm</p>",Muebles Exterior,,Sillón,"exterior, terraza, jardín, sillón, hostelería",TRUE,Title,Default Title,557-010103,0,shopify,10,deny,manual,396.69,480.00,TRUE,TRUE,https://hevea.es/mpcrm/imgs/uploads/dounvil%20sillon.jpg,1,Sillón exterior · estilo moderno | 70×85 cm,FALSE,Sillón exterior · estilo moderno | 70×85 cm,"El sillón destaca por su diseño actual y confortable, ideal para espacios exteriores modernos. Su estructura resistente y asiento acogedor proporcionan estabilidad y comodidad.",active,264.00
sofa-terraza-2-plazas-estilo-elegante-15085-cm,Sofá terraza 2 plazas · estilo elegante | 150×85 cm,"<p>El sofá de 2 plazas ofrece una solución compacta y elegante para terrazas de tamaño medio. Sus líneas limpias y cojines cómodos lo convierten en una opción funcional y atractiva.</p>
<ul>
  <li>Cojines con <strong>tapizado técnico para exterior</strong>, resistentes a la intemperie</li>
  <li>Resistente a <strong>rayos UV, lluvia y humedad</strong> — preparado para exterior durante todo el año</li>
  <li>Mantenimiento mínimo: no requiere tratamientos ni almacenamiento en invierno</li>
  <li>Apto para uso residencial y proyectos de <strong>hostelería y contract</strong> (hoteles, restaurantes, terrazas de establecimientos)</li>
  <li>Transporte sencillo y <strong>montaje sin herramientas especiales</strong></li>
</ul>
<p><strong>Dimensiones:</strong> Ancho: 150 cm &nbsp;|&nbsp; Fondo: 80 cm &nbsp;|&nbsp; Alto: 85 cm</p>",Muebles Exterior,,Sofá,"exterior, terraza, jardín, sofá, 2 plazas, hostelería",TRUE,Title,Default Title,557-010104,0,shopify,10,deny,manual,619.83,750.00,TRUE,TRUE,https://hevea.es/mpcrm/imgs/uploads/dounvil%202%20plazas.jpg,1,Sofá terraza 2 plazas · estilo elegante | 150×85 cm,FALSE,Sofá terraza 2 plazas · estilo elegante | 150×85 cm,El sofá de 2 plazas ofrece una solución compacta y elegante para terrazas de tamaño medio. Sus líneas limpias y cojines cómodos lo convierten en una opción funcional y atractiva.,active,413.00
sofa-terraza-3-plazas-estilo-contemporaneo-19085-cm,Sofá terraza 3 plazas · estilo contemporáneo | 190×85 cm,"<p>El sofá de 3 plazas aporta amplitud y presencia en el salón exterior. Su diseño equilibrado y confortable crea un ambiente relajado perfecto para compartir momentos al aire libre.</p>
<ul>
  <li>Resistente a <strong>rayos UV, lluvia y humedad</strong> — preparado para exterior durante todo el año</li>
  <li>Mantenimiento mínimo: no requiere tratamientos ni almacenamiento en invierno</li>
  <li>Apto para uso residencial y proyectos de <strong>hostelería y contract</strong> (hoteles, restaurantes, terrazas de establecimientos)</li>
  <li>Transporte sencillo y <strong>montaje sin herramientas especiales</strong></li>
</ul>
<p><strong>Dimensiones:</strong> Ancho: 190 cm &nbsp;|&nbsp; Fondo: 80 cm &nbsp;|&nbsp; Alto: 85 cm</p>",Muebles Exterior,,Sofá,"exterior, terraza, jardín, sofá, 3 plazas, hostelería",TRUE,Title,Default Title,557-010105,0,shopify,10,deny,manual,801.65,970.00,TRUE,TRUE,https://hevea.es/mpcrm/imgs/uploads/dounvil%203%20plazas.jpg,1,Sofá terraza 3 plazas · estilo contemporáneo | 190×85 cm,FALSE,Sofá terraza 3 plazas · estilo contemporáneo | 190×85 cm,El sofá de 3 plazas aporta amplitud y presencia en el salón exterior. Su diseño equilibrado y confortable crea un ambiente relajado perfecto para compartir momentos al aire libre.,active,534.00
set-jardin-2-plazas-contemporaneo-sofa-2-plazas-2-sillones-mesa-2,Set jardín 2 plazas · contemporáneo | sofá 2 plazas + 2 sillones + mesa 2,"<p>El Set incluye sofá de 2 plazas, sillones y mesa de centro en una composición equilibrada y moderna. Diseñado para aportar confort y resistencia en exteriores, es ideal para crear terrazas acogedoras con un estilo contemporáneo.</p>
<ul>
  <li>Resistente a <strong>rayos UV, lluvia y humedad</strong> — preparado para exterior durante todo el año</li>
  <li>Mantenimiento mínimo: no requiere tratamientos ni almacenamiento en invierno</li>
  <li>Composición completa: <strong>sofá 2 plazas + 2 sillones + mesa de centro</strong> (todo incluido en el precio, listo para montar)</li>
  <li>Apto para uso residencial y proyectos de <strong>hostelería y contract</strong> (hoteles, restaurantes, terrazas de establecimientos)</li>
  <li>Transporte sencillo y <strong>montaje sin herramientas especiales</strong></li>
</ul>",Muebles Exterior,,Conjunto sofá,"exterior, terraza, jardín, conjunto sofá, 2 plazas, hostelería",TRUE,Title,Default Title,557-010106,0,shopify,10,deny,manual,1640.50,1985.00,TRUE,TRUE,https://hevea.es/mpcrm/imgs/uploads/1739543239_dounvil%207.jpg,1,Set jardín 2 plazas · contemporáneo | sofá 2 plazas + 2 sillones + mesa 2,FALSE,Set jardín 2 plazas · contemporáneo | sofá 2 plazas + 2 sillones + mes,"El Set incluye sofá de 2 plazas, sillones y mesa de centro en una composición equilibrada y moderna. Diseñado para aportar confort y resistencia en exteriores, es ideal para crear terrazas acogedoras con un estilo contemporáneo.",active,1092.00
set-jardin-3-plazas-elegante-sofa-3-plazas-2-sillones-mesa-2,Set jardín 3 plazas · elegante | sofá 3 plazas + 2 sillones + mesa 2,"<p>El Set ofrece una solución amplia y elegante con sofá de 3 plazas, sillones y mesa de centro. Perfecto para quienes buscan un salón exterior cómodo, funcional y con presencia.</p>
<ul>
  <li>Resistente a <strong>rayos UV, lluvia y humedad</strong> — preparado para exterior durante todo el año</li>
  <li>Mantenimiento mínimo: no requiere tratamientos ni almacenamiento en invierno</li>
  <li>Composición completa: <strong>sofá 3 plazas + 2 sillones + mesa de centro</strong> (todo incluido en el precio, listo para montar)</li>
  <li>Apto para uso residencial y proyectos de <strong>hostelería y contract</strong> (hoteles, restaurantes, terrazas de establecimientos)</li>
  <li>Transporte sencillo y <strong>montaje sin herramientas especiales</strong></li>
</ul>",Muebles Exterior,,Conjunto sofá,"exterior, terraza, jardín, conjunto sofá, 3 plazas, hostelería",TRUE,Title,Default Title,557-010107,0,shopify,10,deny,manual,1896.69,2295.00,TRUE,TRUE,https://hevea.es/mpcrm/imgs/uploads/1739543239_dounvil%208.jpg,1,Set jardín 3 plazas · elegante | sofá 3 plazas + 2 sillones + mesa 2,FALSE,Set jardín 3 plazas · elegante | sofá 3 plazas + 2 sillones + mesa 2,"El Set ofrece una solución amplia y elegante con sofá de 3 plazas, sillones y mesa de centro. Perfecto para quienes buscan un salón exterior cómodo, funcional y con presencia.",active,1263.00
mesa-de-centro-exterior-90-cm-altura-40-cm-2,Mesa de centro exterior 90 cm · altura 40 cm 2,"<p>La mesa de centro 90 combina funcionalidad y diseño moderno en un formato compacto. Ideal para acompañar sofás y sillones de exterior aportando superficie práctica sin sobrecargar el espacio.</p>
<ul>
  <li>Resistente a <strong>rayos UV, lluvia y humedad</strong> — preparado para exterior durante todo el año</li>
  <li>Mantenimiento mínimo: no requiere tratamientos ni almacenamiento en invierno</li>
  <li>Transporte sencillo y <strong>montaje sin herramientas especiales</strong></li>
</ul>
<p><strong>Dimensiones:</strong> Ancho: 90 cm &nbsp;|&nbsp; Fondo: 50 cm &nbsp;|&nbsp; Alto: 40 cm</p>",Muebles Exterior,,Mesa centro,"exterior, terraza, jardín, mesa centro",TRUE,Title,Default Title,557-1070,0,shopify,10,deny,manual,227.27,275.00,TRUE,TRUE,https://hevea.es/mpcrm/imgs/uploads/dounvil%202%20plazas.jpg,1,Mesa de centro exterior 90 cm · altura 40 cm 2,FALSE,Mesa de centro exterior 90 cm · altura 40 cm 2,La mesa de centro 90 combina funcionalidad y diseño moderno en un formato compacto. Ideal para acompañar sofás y sillones de exterior aportando superficie práctica sin sobrecargar el espacio.,active,152.00
mesa-de-centro-exterior-120-cm-altura-40-cm-2,Mesa de centro exterior 120 cm · altura 40 cm 2,"<p>La mesa de centro 120 ofrece una superficie amplia y resistente para completar conjuntos de exterior. Su diseño sencillo y contemporáneo aporta equilibrio y funcionalidad al espacio.</p>
<ul>
  <li>Resistente a <strong>rayos UV, lluvia y humedad</strong> — preparado para exterior durante todo el año</li>
  <li>Mantenimiento mínimo: no requiere tratamientos ni almacenamiento en invierno</li>
  <li>Transporte sencillo y <strong>montaje sin herramientas especiales</strong></li>
</ul>
<p><strong>Dimensiones:</strong> Ancho: 120 cm &nbsp;|&nbsp; Fondo: 60 cm &nbsp;|&nbsp; Alto: 40 cm</p>",Muebles Exterior,,Mesa centro,"exterior, terraza, jardín, mesa centro",TRUE,Title,Default Title,557-1563,0,shopify,10,deny,manual,301.65,365.00,TRUE,TRUE,https://hevea.es/mpcrm/imgs/uploads/dounvil%203%20plazas.jpg,1,Mesa de centro exterior 120 cm · altura 40 cm 2,FALSE,Mesa de centro exterior 120 cm · altura 40 cm 2,La mesa de centro 120 ofrece una superficie amplia y resistente para completar conjuntos de exterior. Su diseño sencillo y contemporáneo aporta equilibrio y funcionalidad al espacio.,active,201.00
sillon-exterior-estilo-contemporaneo-68115-cm,Sillón exterior · estilo contemporáneo | 68×115 cm,"<p>El sillón destaca por su diseño actual y confortable, ideal para crear rincones relajados en terrazas y jardines. Su estructura resistente y cojines acogedores garantizan estabilidad y comodidad en exterior.</p>
<ul>
  <li>Cojines con <strong>tapizado técnico para exterior</strong>, resistentes a la intemperie</li>
  <li>Resistente a <strong>rayos UV, lluvia y humedad</strong> — preparado para exterior durante todo el año</li>
  <li>Mantenimiento mínimo: no requiere tratamientos ni almacenamiento en invierno</li>
  <li>Apto para uso residencial y proyectos de <strong>hostelería y contract</strong> (hoteles, restaurantes, terrazas de establecimientos)</li>
  <li>Transporte sencillo y <strong>montaje sin herramientas especiales</strong></li>
</ul>
<p><strong>Dimensiones:</strong> Ancho: 68 cm &nbsp;|&nbsp; Fondo: 62 cm &nbsp;|&nbsp; Alto: 115 cm</p>",Muebles Exterior,,Sillón,"exterior, terraza, jardín, sillón, hostelería",TRUE,Title,Default Title,557-0794,0,shopify,10,deny,manual,380.17,460.00,TRUE,TRUE,https://hevea.es/mpcrm/imgs/uploads/reposapies%20haston.jpg,1,Sillón exterior · estilo contemporáneo | 68×115 cm,FALSE,Sillón exterior · estilo contemporáneo | 68×115 cm,"El sillón destaca por su diseño actual y confortable, ideal para crear rincones relajados en terrazas y jardines. Su estructura resistente y cojines acogedores garantizan estabilidad y comodidad en exterior.",active,253.00
sofa-terraza-2-plazas-estilo-moderno-128115-cm,Sofá terraza 2 plazas · estilo moderno | 128×115 cm,"<p>El sofá de 2 plazas combina líneas modernas y confort en un formato compacto. Ideal para espacios exteriores de tamaño medio, ofrece una sentada cómoda y duradera.</p>
<ul>
  <li>Resistente a <strong>rayos UV, lluvia y humedad</strong> — preparado para exterior durante todo el año</li>
  <li>Mantenimiento mínimo: no requiere tratamientos ni almacenamiento en invierno</li>
  <li>Apto para uso residencial y proyectos de <strong>hostelería y contract</strong> (hoteles, restaurantes, terrazas de establecimientos)</li>
  <li>Transporte sencillo y <strong>montaje sin herramientas especiales</strong></li>
</ul>
<p><strong>Dimensiones:</strong> Ancho: 128 cm &nbsp;|&nbsp; Fondo: 62 cm &nbsp;|&nbsp; Alto: 115 cm</p>",Muebles Exterior,,Sofá,"exterior, terraza, jardín, sofá, 2 plazas, hostelería",TRUE,Title,Default Title,557-0795,0,shopify,10,deny,manual,619.83,750.00,TRUE,TRUE,https://hevea.es/mpcrm/imgs/uploads/sofa%20dos%20plazas%20haston.jpg,1,Sofá terraza 2 plazas · estilo moderno | 128×115 cm,FALSE,Sofá terraza 2 plazas · estilo moderno | 128×115 cm,"El sofá de 2 plazas combina líneas modernas y confort en un formato compacto. Ideal para espacios exteriores de tamaño medio, ofrece una sentada cómoda y duradera.",active,413.00
sofa-terraza-3-plazas-estilo-contemporaneo-188115-cm,Sofá terraza 3 plazas · estilo contemporáneo | 188×115 cm,"<p>El sofá de 3 plazas aporta amplitud y elegancia al salón exterior. Sus cojines generosos y diseño equilibrado invitan a disfrutar de largas reuniones al aire libre.</p>
<ul>
  <li>Cojines con <strong>tapizado técnico para exterior</strong>, resistentes a la intemperie</li>
  <li>Resistente a <strong>rayos UV, lluvia y humedad</strong> — preparado para exterior durante todo el año</li>
  <li>Mantenimiento mínimo: no requiere tratamientos ni almacenamiento en invierno</li>
  <li>Apto para uso residencial y proyectos de <strong>hostelería y contract</strong> (hoteles, restaurantes, terrazas de establecimientos)</li>
  <li>Transporte sencillo y <strong>montaje sin herramientas especiales</strong></li>
</ul>
<p><strong>Dimensiones:</strong> Ancho: 188 cm &nbsp;|&nbsp; Fondo: 62 cm &nbsp;|&nbsp; Alto: 115 cm</p>",Muebles Exterior,,Sofá,"exterior, terraza, jardín, sofá, 3 plazas, hostelería",TRUE,Title,Default Title,557-0796,0,shopify,10,deny,manual,818.18,990.00,TRUE,TRUE,https://hevea.es/mpcrm/imgs/uploads/haston%203%20plazas.jpg,1,Sofá terraza 3 plazas · estilo contemporáneo | 188×115 cm,FALSE,Sofá terraza 3 plazas · estilo contemporáneo | 188×115 cm,El sofá de 3 plazas aporta amplitud y elegancia al salón exterior. Sus cojines generosos y diseño equilibrado invitan a disfrutar de largas reuniones al aire libre.,active,545.00
set-jardin-2-plazas-moderno-sofa-2-plazas-2-sillones-mesa-3,Set jardín 2 plazas · moderno | sofá 2 plazas + 2 sillones + mesa 3,"<p>El Set incluye sofá de 2 plazas, sillones y mesa de centro, formando un conjunto moderno y funcional. Perfecto para crear un ambiente exterior acogedor y armonioso.</p>
<ul>
  <li>Resistente a <strong>rayos UV, lluvia y humedad</strong> — preparado para exterior durante todo el año</li>
  <li>Mantenimiento mínimo: no requiere tratamientos ni almacenamiento en invierno</li>
  <li>Composición completa: <strong>sofá 2 plazas + 2 sillones + mesa de centro</strong> (todo incluido en el precio, listo para montar)</li>
  <li>Apto para uso residencial y proyectos de <strong>hostelería y contract</strong> (hoteles, restaurantes, terrazas de establecimientos)</li>
  <li>Transporte sencillo y <strong>montaje sin herramientas especiales</strong></li>
</ul>",Muebles Exterior,,Conjunto sofá,"exterior, terraza, jardín, conjunto sofá, 2 plazas, hostelería",TRUE,Title,Default Title,557-0798,0,shopify,10,deny,manual,1607.44,1945.00,TRUE,TRUE,https://hevea.es/mpcrm/imgs/uploads/1739543115_haston%207.jpg,1,Set jardín 2 plazas · moderno | sofá 2 plazas + 2 sillones + mesa 3,FALSE,Set jardín 2 plazas · moderno | sofá 2 plazas + 2 sillones + mesa 3,"El Set incluye sofá de 2 plazas, sillones y mesa de centro, formando un conjunto moderno y funcional. Perfecto para crear un ambiente exterior acogedor y armonioso.",active,1070.00
set-jardin-3-plazas-contemporaneo-sofa-3-plazas-2-sillones-mesa-4,Set jardín 3 plazas · contemporáneo | sofá 3 plazas + 2 sillones + mesa 4,"<p>El Set ofrece una composición amplia con sofá de 3 plazas, sillones y mesa de centro. Diseñado para aportar confort, resistencia y estilo en terrazas actuales.</p>
<ul>
  <li>Resistente a <strong>rayos UV, lluvia y humedad</strong> — preparado para exterior durante todo el año</li>
  <li>Mantenimiento mínimo: no requiere tratamientos ni almacenamiento en invierno</li>
  <li>Composición completa: <strong>sofá 3 plazas + 2 sillones + mesa de centro</strong> (todo incluido en el precio, listo para montar)</li>
  <li>Apto para uso residencial y proyectos de <strong>hostelería y contract</strong> (hoteles, restaurantes, terrazas de establecimientos)</li>
  <li>Transporte sencillo y <strong>montaje sin herramientas especiales</strong></li>
</ul>",Muebles Exterior,,Conjunto sofá,"exterior, terraza, jardín, conjunto sofá, 3 plazas, hostelería",TRUE,Title,Default Title,557-0799,0,shopify,10,deny,manual,1880.17,2275.00,TRUE,TRUE,https://hevea.es/mpcrm/imgs/uploads/1739543115_haston%208.jpg,1,Set jardín 3 plazas · contemporáneo | sofá 3 plazas + 2 sillones + mesa 4,FALSE,Set jardín 3 plazas · contemporáneo | sofá 3 plazas + 2 sillones + mes,"El Set ofrece una composición amplia con sofá de 3 plazas, sillones y mesa de centro. Diseñado para aportar confort, resistencia y estilo en terrazas actuales.",active,1252.00
sillon-exterior-estilo-versatil-6470-cm,Sillón exterior · estilo versátil | 64×70 cm,"<p>El sillón combina diseño contemporáneo y comodidad en una pieza versátil para exteriores. Ideal como asiento independiente o complemento dentro de un conjunto moderno.</p>
<ul>
  <li>Resistente a <strong>rayos UV, lluvia y humedad</strong> — preparado para exterior durante todo el año</li>
  <li>Mantenimiento mínimo: no requiere tratamientos ni almacenamiento en invierno</li>
  <li>Apto para uso residencial y proyectos de <strong>hostelería y contract</strong> (hoteles, restaurantes, terrazas de establecimientos)</li>
  <li>Transporte sencillo y <strong>montaje sin herramientas especiales</strong></li>
</ul>
<p><strong>Dimensiones:</strong> Ancho: 64 cm &nbsp;|&nbsp; Fondo: 66 cm &nbsp;|&nbsp; Alto: 70 cm</p>",Muebles Exterior,,Sillón,"exterior, terraza, jardín, sillón, hostelería",TRUE,Title,Default Title,557-010146,0,shopify,10,deny,manual,400.83,485.00,TRUE,TRUE,https://hevea.es/mpcrm/imgs/uploads/Dise%C3%B1o%20sin%20t%C3%ADtulo%20(82).jpg,1,Sillón exterior · estilo versátil | 64×70 cm,FALSE,Sillón exterior · estilo versátil | 64×70 cm,El sillón combina diseño contemporáneo y comodidad en una pieza versátil para exteriores. Ideal como asiento independiente o complemento dentro de un conjunto moderno.,active,267.00
sofa-terraza-2-plazas-estilo-elegante-13170-cm,Sofá terraza 2 plazas · estilo elegante | 131×70 cm,"<p>El sofá de 2 plazas aporta equilibrio entre diseño y funcionalidad. Compacto y elegante, es perfecto para terrazas que buscan confort sin renunciar al estilo.</p>
<ul>
  <li>Resistente a <strong>rayos UV, lluvia y humedad</strong> — preparado para exterior durante todo el año</li>
  <li>Mantenimiento mínimo: no requiere tratamientos ni almacenamiento en invierno</li>
  <li>Apto para uso residencial y proyectos de <strong>hostelería y contract</strong> (hoteles, restaurantes, terrazas de establecimientos)</li>
  <li>Transporte sencillo y <strong>montaje sin herramientas especiales</strong></li>
</ul>
<p><strong>Dimensiones:</strong> Ancho: 131 cm &nbsp;|&nbsp; Fondo: 66 cm &nbsp;|&nbsp; Alto: 70 cm</p>",Muebles Exterior,,Sofá,"exterior, terraza, jardín, sofá, 2 plazas, hostelería",TRUE,Title,Default Title,557-010148,0,shopify,10,deny,manual,574.38,695.00,TRUE,TRUE,https://hevea.es/mpcrm/imgs/uploads/sofa%20acapulco%20(2).jpg,1,Sofá terraza 2 plazas · estilo elegante | 131×70 cm,FALSE,Sofá terraza 2 plazas · estilo elegante | 131×70 cm,"El sofá de 2 plazas aporta equilibrio entre diseño y funcionalidad. Compacto y elegante, es perfecto para terrazas que buscan confort sin renunciar al estilo.",active,383.00
sofa-terraza-3-plazas-estilo-moderno-18570-cm,Sofá terraza 3 plazas · estilo moderno | 185×70 cm,"<p>El sofá de 3 plazas ofrece amplitud y presencia visual en el espacio exterior. Su diseño moderno y asiento confortable lo convierten en el centro del conjunto.</p>
<ul>
  <li>Resistente a <strong>rayos UV, lluvia y humedad</strong> — preparado para exterior durante todo el año</li>
  <li>Mantenimiento mínimo: no requiere tratamientos ni almacenamiento en invierno</li>
  <li>Apto para uso residencial y proyectos de <strong>hostelería y contract</strong> (hoteles, restaurantes, terrazas de establecimientos)</li>
  <li>Transporte sencillo y <strong>montaje sin herramientas especiales</strong></li>
</ul>
<p><strong>Dimensiones:</strong> Ancho: 185 cm &nbsp;|&nbsp; Fondo: 66 cm &nbsp;|&nbsp; Alto: 70 cm</p>",Muebles Exterior,,Sofá,"exterior, terraza, jardín, sofá, 3 plazas, hostelería",TRUE,Title,Default Title,557-010147,0,shopify,10,deny,manual,785.12,950.00,TRUE,TRUE,https://hevea.es/mpcrm/imgs/uploads/sofa%20acapulco%20(1).jpg,1,Sofá terraza 3 plazas · estilo moderno | 185×70 cm,FALSE,Sofá terraza 3 plazas · estilo moderno | 185×70 cm,El sofá de 3 plazas ofrece amplitud y presencia visual en el espacio exterior. Su diseño moderno y asiento confortable lo convierten en el centro del conjunto.,active,523.00
mesa-de-centro-exterior-hpl-90-cm-altura-40-cm,Mesa de centro exterior HPL 90 cm · altura 40 cm,"<p>La mesa de centro 90 HPL combina resistencia y diseño minimalista. Su tablero HPL está preparado para soportar las condiciones exteriores manteniendo una estética impecable.</p>
<ul>
  <li>Tablero en <strong>HPL de alta presión</strong>: resiste humedad, rayos UV y uso intensivo — fácil de limpiar con agua y jabón</li>
  <li>Resistente a <strong>rayos UV, lluvia y humedad</strong> — preparado para exterior durante todo el año</li>
  <li>Mantenimiento mínimo: no requiere tratamientos ni almacenamiento en invierno</li>
  <li>Transporte sencillo y <strong>montaje sin herramientas especiales</strong></li>
</ul>
<p><strong>Dimensiones:</strong> Ancho: 90 cm &nbsp;|&nbsp; Fondo: 50 cm &nbsp;|&nbsp; Alto: 40 cm</p>",Muebles Exterior,,Mesa centro,"exterior, terraza, jardín, mesa centro, HPL",TRUE,Title,Default Title,557-010153,0,shopify,10,deny,manual,227.27,275.00,TRUE,TRUE,https://hevea.es/mpcrm/imgs/uploads/mesa%20acapulco%20estandar%20(2).jpg,1,Mesa de centro exterior HPL 90 cm · altura 40 cm,FALSE,Mesa de centro exterior HPL 90 cm · altura 40 cm,La mesa de centro 90 HPL combina resistencia y diseño minimalista. Su tablero HPL está preparado para soportar las condiciones exteriores manteniendo una estética impecable.,active,152.00
mesa-de-centro-exterior-hpl-120-cm-altura-40-cm-2,Mesa de centro exterior HPL 120 cm · altura 40 cm 2,"<p>La mesa de centro 120 HPL ofrece una superficie amplia y duradera ideal para conjuntos exteriores. Su diseño limpio y materiales resistentes garantizan funcionalidad y estilo.</p>
<ul>
  <li>Tablero en <strong>HPL de alta presión</strong>: resiste humedad, rayos UV y uso intensivo — fácil de limpiar con agua y jabón</li>
  <li>Resistente a <strong>rayos UV, lluvia y humedad</strong> — preparado para exterior durante todo el año</li>
  <li>Mantenimiento mínimo: no requiere tratamientos ni almacenamiento en invierno</li>
  <li>Transporte sencillo y <strong>montaje sin herramientas especiales</strong></li>
</ul>
<p><strong>Dimensiones:</strong> Ancho: 120 cm &nbsp;|&nbsp; Fondo: 60 cm &nbsp;|&nbsp; Alto: 40 cm</p>",Muebles Exterior,,Mesa centro,"exterior, terraza, jardín, mesa centro, HPL",TRUE,Title,Default Title,557-010154,0,shopify,10,deny,manual,301.65,365.00,TRUE,TRUE,https://hevea.es/mpcrm/imgs/uploads/mesa%20acapulco%20estandar%20(1).jpg,1,Mesa de centro exterior HPL 120 cm · altura 40 cm 2,FALSE,Mesa de centro exterior HPL 120 cm · altura 40 cm 2,La mesa de centro 120 HPL ofrece una superficie amplia y duradera ideal para conjuntos exteriores. Su diseño limpio y materiales resistentes garantizan funcionalidad y estilo.,active,201.00
